Sunday,13,September,2026,21:20:26:00009-VCID:79F958E3F8D95B5B8C-802C,VCDS Version: Release 23.3.1 (x64),Data version: 20230421 DS346.2
03L 906 023 TB,ADVMB,R4 1.6l TDI   H43 9979,
,,G003,F0,G006,F0,G012,F0,G015,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,

Marker,TIME,Loc. IDE00021,TIME,Loc. IDE00075,TIME,Loc. IDE00086,TIME,Loc. IDE00100-ENG101842,,,,,,,,,,,,,,,,,
,115.26,3926,115.26,98,115.27,78.4,115.27,320.13,,,,,,,,,,,,,,,,,
,115.45,3968,115.46,99,115.46,78.4,115.46,304.56,,,,,,,,,,,,,,,,,
,115.65,4007,115.66,100,115.66,78.4,115.66,289.28,,,,,,,,,,,,,,,,,
,115.84,4042,115.85,101,115.85,78.4,115.85,277.03,,,,,,,,,,,,,,,,,
,116.03,4074,116.03,102,116.04,78.4,116.04,273.81,,,,,,,,,,,,,,,,,
,116.23,4114,116.24,103,116.24,78.4,116.24,269.78,,,,,,,,,,,,,,,,,
,116.42,4148,116.43,104,116.43,78.4,116.43,265.97,,,,,,,,,,,,,,,,,
,116.61,4184,116.62,105,116.62,78.0,116.62,262.19,,,,,,,,,,,,,,,,,
,116.81,4104,116.82,105,116.82,29.8,116.82,3.84,,,,,,,,,,,,,,,,,
,117.02,3821,117.02,105,117.03,14.5,117.03,0.00,,,,,,,,,,,,,,,,,
,117.20,3433,117.20,104,117.21,14.5,117.21,0.00,,,,,,,,,,,,,,,,,
,117.39,3072,117.40,104,117.40,14.5,117.40,0.00,,,,,,,,,,,,,,,,,
,117.59,2692,117.59,103,117.60,14.5,117.60,0.00,,,,,,,,,,,,,,,,,
,117.78,2806,117.78,103,117.79,14.5,117.79,0.00,,,,,,,,,,,,,,,,,
,117.96,2771,117.97,103,117.97,14.5,117.97,0.00,,,,,,,,,,,,,,,,,
,118.15,2752,118.16,102,118.16,14.5,118.16,0.00,,,,,,,,,,,,,,,,,
,118.34,2733,118.34,101,118.35,14.5,118.35,0.00,,,,,,,,,,,,,,,,,
,118.54,2684,118.54,99,118.55,14.5,118.55,0.00,,,,,,,,,,,,,,,,,
,118.74,2662,118.75,98,118.75,14.5,118.75,0.00,,,,,,,,,,,,,,,,,
,118.94,2620,118.95,97,118.95,14.5,118.95,0.00,,,,,,,,,,,,,,,,,
,119.15,2582,119.15,96,119.16,14.5,119.16,0.00,,,,,,,,,,,,,,,,,
,119.35,2533,119.35,93,119.35,14.5,119.35,0.00,,,,,,,,,,,,,,,,,
,119.55,2492,119.55,92,119.56,14.5,119.56,0.00,,,,,,,,,,,,,,,,,
,119.75,2447,119.76,91,119.76,14.5,119.76,0.00,,,,,,,,,,,,,,,,,
,119.96,2405,119.96,89,119.97,14.5,119.97,0.00,,,,,,,,,,,,,,,,,
,120.16,2126,120.17,87,120.17,14.5,120.17,0.00,,,,,,,,,,,,,,,,,
,120.36,1845,120.37,86,120.37,14.5,120.37,0.00,,,,,,,,,,,,,,,,,
,120.57,1568,120.57,84,120.58,14.5,120.58,0.00,,,,,,,,,,,,,,,,,
,120.78,1374,120.78,82,120.78,14.5,120.78,0.00,,,,,,,,,,,,,,,,,
,120.97,1396,120.97,81,120.98,14.5,120.98,0.00,,,,,,,,,,,,,,,,,
,121.17,1476,121.17,79,121.18,14.5,121.18,0.00,,,,,,,,,,,,,,,,,
,121.36,1568,121.37,77,121.37,14.5,121.37,0.00,,,,,,,,,,,,,,,,,
,121.56,1691,121.56,75,121.57,14.5,121.57,0.00,,,,,,,,,,,,,,,,,
,121.75,1850,121.76,74,121.76,14.5,121.76,0.00,,,,,,,,,,,,,,,,,
,121.95,2033,121.95,73,121.96,14.5,121.96,0.00,,,,,,,,,,,,,,,,,
,122.14,2212,122.14,71,122.15,14.5,122.15,0.00,,,,,,,,,,,,,,,,,
,122.34,2436,122.34,69,122.35,14.5,122.35,0.00,,,,,,,,,,,,,,,,,
,122.54,2673,122.54,68,122.55,14.5,122.55,0.00,,,,,,,,,,,,,,,,,
,122.73,2648,122.74,67,122.74,14.5,122.74,0.00,,,,,,,,,,,,,,,,,
,122.92,2606,122.93,66,122.93,14.5,122.93,0.00,,,,,,,,,,,,,,,,,
,123.12,2559,123.12,64,123.13,14.5,123.13,0.00,,,,,,,,,,,,,,,,,
,123.31,2519,123.32,63,123.32,14.5,123.32,0.00,,,,,,,,,,,,,,,,,
,123.50,2471,123.51,62,123.51,14.5,123.51,0.00,,,,,,,,,,,,,,,,,
,123.70,2421,123.70,61,123.71,14.5,123.71,0.00,,,,,,,,,,,,,,,,,
,123.89,2390,123.89,60,123.90,14.5,123.90,0.00,,,,,,,,,,,,,,,,,
,124.07,2356,124.08,59,124.08,14.5,124.08,0.00,,,,,,,,,,,,,,,,,
,124.26,2320,124.27,58,124.27,14.5,124.27,0.00,,,,,,,,,,,,,,,,,
,124.45,2283,124.46,57,124.46,14.5,124.46,0.00,,,,,,,,,,,,,,,,,
,124.65,2255,124.66,57,124.66,14.5,124.66,0.00,,,,,,,,,,,,,,,,,
,124.85,2165,124.86,56,124.86,14.5,124.86,0.00,,,,,,,,,,,,,,,,,
,125.05,1888,125.06,56,125.06,14.5,125.06,0.00,,,,,,,,,,,,,,,,,
,125.26,1593,125.27,56,125.27,14.5,125.27,0.00,,,,,,,,,,,,,,,,,
,125.46,1353,125.47,55,125.47,14.5,125.47,0.00,,,,,,,,,,,,,,,,,
,125.65,1266,125.66,55,125.66,14.5,125.66,0.00,,,,,,,,,,,,,,,,,
,125.84,1378,125.85,54,125.85,18.8,125.85,0.00,,,,,,,,,,,,,,,,,
,126.03,1458,126.03,54,126.04,18.8,126.04,0.00,,,,,,,,,,,,,,,,,
,126.21,1468,126.22,54,126.22,18.8,126.22,1.41,,,,,,,,,,,,,,,,,
,126.40,1474,126.41,54,126.41,20.8,126.41,14.69,,,,,,,,,,,,,,,,,
,126.59,1496,126.60,54,126.60,22.4,126.60,19.03,,,,,,,,,,,,,,,,,
,126.78,1446,126.79,54,126.79,23.1,126.79,22.91,,,,,,,,,,,,,,,,,
,126.98,1453,126.99,54,126.99,24.3,126.99,24.59,,,,,,,,,,,,,,,,,
,127.17,1456,127.18,54,127.18,24.7,127.18,25.44,,,,,,,,,,,,,,,,,
,127.36,1454,127.36,54,127.37,24.7,127.37,25.69,,,,,,,,,,,,,,,,,
,127.56,1445,127.56,54,127.56,24.3,127.57,26.41,,,,,,,,,,,,,,,,,
,127.75,1452,127.75,53,127.76,24.3,127.76,26.56,,,,,,,,,,,,,,,,,
,127.95,1437,127.96,53,127.96,24.7,127.96,27.00,,,,,,,,,,,,,,,,,
,128.13,1436,128.13,53,128.14,24.7,128.14,27.28,,,,,,,,,,,,,,,,,
,128.32,1437,128.32,53,128.33,24.7,128.33,27.28,,,,,,,,,,,,,,,,,
,128.52,1434,128.52,53,128.52,24.7,128.52,27.47,,,,,,,,,,,,,,,,,
,128.71,1433,128.71,53,128.72,24.7,128.72,27.91,,,,,,,,,,,,,,,,,
,128.91,1428,128.92,53,128.92,24.7,128.92,28.09,,,,,,,,,,,,,,,,,
,129.12,1427,129.13,52,129.13,24.7,129.13,28.25,,,,,,,,,,,,,,,,,
,129.32,1428,129.33,53,129.33,24.7,129.33,28.66,,,,,,,,,,,,,,,,,
,129.53,1423,129.54,52,129.54,25.1,129.54,29.38,,,,,,,,,,,,,,,,,
,129.72,1418,129.73,52,129.73,25.5,129.73,30.22,,,,,,,,,,,,,,,,,
,129.93,1423,129.94,53,129.94,27.1,129.94,35.72,,,,,,,,,,,,,,,,,
,130.13,1412,130.14,52,130.14,27.5,130.14,37.25,,,,,,,,,,,,,,,,,
,130.33,1412,130.33,52,130.34,27.5,130.34,37.44,,,,,,,,,,,,,,,,,
,130.53,1412,130.54,52,130.54,27.8,130.54,39.47,,,,,,,,,,,,,,,,,
,130.73,1409,130.74,52,130.74,28.2,130.74,40.69,,,,,,,,,,,,,,,,,
,130.92,1410,130.93,52,130.93,28.2,130.93,40.56,,,,,,,,,,,,,,,,,
,131.12,1410,131.12,52,131.13,28.2,131.13,40.88,,,,,,,,,,,,,,,,,
,131.31,1400,131.32,52,131.32,28.2,131.32,41.34,,,,,,,,,,,,,,,,,
,131.50,1410,131.51,52,131.51,28.2,131.51,40.84,,,,,,,,,,,,,,,,,
,131.70,1403,131.70,52,131.71,28.2,131.71,41.19,,,,,,,,,,,,,,,,,
,131.88,1402,131.89,52,131.89,28.2,131.89,41.22,,,,,,,,,,,,,,,,,
,132.07,1407,132.08,51,132.08,28.2,132.08,41.19,,,,,,,,,,,,,,,,,
,132.27,1393,132.27,51,132.28,28.2,132.28,41.78,,,,,,,,,,,,,,,,,
,132.45,1404,132.46,52,132.46,27.8,132.46,41.13,,,,,,,,,,,,,,,,,
,132.63,1397,132.64,52,132.64,27.8,132.64,41.53,,,,,,,,,,,,,,,,,
,132.82,1395,132.83,51,132.83,27.8,132.83,41.50,,,,,,,,,,,,,,,,,
,133.02,1402,133.02,51,133.03,27.8,133.03,41.34,,,,,,,,,,,,,,,,,
,133.20,1390,133.20,51,133.21,27.8,133.21,41.84,,,,,,,,,,,,,,,,,
,133.39,1395,133.39,52,133.40,27.8,133.40,41.50,,,,,,,,,,,,,,,,,
,133.59,1389,133.59,51,133.60,27.8,133.60,41.56,,,,,,,,,,,,,,,,,
,133.78,1395,133.79,52,133.79,28.2,133.79,41.91,,,,,,,,,,,,,,,,,
,133.99,1387,133.99,52,134.00,28.6,134.00,42.88,,,,,,,,,,,,,,,,,
,134.19,1398,134.20,51,134.20,28.6,134.20,42.34,,,,,,,,,,,,,,,,,
,134.40,1379,134.41,51,134.41,28.6,134.41,43.28,,,,,,,,,,,,,,,,,
,134.60,1397,134.61,51,134.61,28.6,134.61,42.38,,,,,,,,,,,,,,,,,
,134.80,1387,134.81,51,134.81,28.6,134.81,43.06,,,,,,,,,,,,,,,,,
,135.00,1395,135.01,51,135.01,28.6,135.01,42.88,,,,,,,,,,,,,,,,,
,135.21,1383,135.22,51,135.22,27.5,135.22,41.53,,,,,,,,,,,,,,,,,
,135.41,1396,135.42,51,135.42,25.9,135.42,32.63,,,,,,,,,,,,,,,,,
,135.61,1381,135.61,51,135.62,25.5,135.62,34.81,,,,,,,,,,,,,,,,,
,135.81,1384,135.82,51,135.82,25.5,135.82,33.16,,,,,,,,,,,,,,,,,
,136.03,1378,136.03,51,136.04,25.5,136.04,34.38,,,,,,,,,,,,,,,,,
,136.22,1380,136.23,51,136.23,25.5,136.23,33.84,,,,,,,,,,,,,,,,,
,136.42,1377,136.43,51,136.43,25.5,136.43,34.09,,,,,,,,,,,,,,,,,
,136.63,1377,136.64,51,136.64,25.5,136.64,33.72,,,,,,,,,,,,,,,,,
,136.83,1373,136.83,51,136.84,25.5,136.84,34.31,,,,,,,,,,,,,,,,,
,137.04,1373,137.04,51,137.04,25.5,137.04,34.34,,,,,,,,,,,,,,,,,
,137.24,1369,137.24,51,137.25,25.5,137.25,34.50,,,,,,,,,,,,,,,,,
,137.44,1371,137.45,51,137.45,25.5,137.45,34.38,,,,,,,,,,,,,,,,,
,137.64,1368,137.65,51,137.65,25.5,137.65,34.78,,,,,,,,,,,,,,,,,
,137.84,1367,137.84,50,137.84,25.5,137.85,34.25,,,,,,,,,,,,,,,,,
,138.03,1368,138.03,51,138.04,25.5,138.04,34.25,,,,,,,,,,,,,,,,,
,138.22,1363,138.23,50,138.23,25.5,138.23,35.22,,,,,,,,,,,,,,,,,
,138.42,1362,138.43,50,138.43,25.5,138.43,34.84,,,,,,,,,,,,,,,,,
,138.60,1363,138.61,50,138.61,25.5,138.61,34.91,,,,,,,,,,,,,,,,,
,138.79,1361,138.80,50,138.80,25.5,138.80,35.38,,,,,,,,,,,,,,,,,
,138.98,1363,138.99,50,138.99,25.5,138.99,34.34,,,,,,,,,,,,,,,,,
,139.17,1361,139.18,50,139.18,25.5,139.18,34.84,,,,,,,,,,,,,,,,,
,139.37,1356,139.37,50,139.38,25.5,139.38,35.22,,,,,,,,,,,,,,,,,
,139.56,1355,139.56,50,139.56,25.1,139.57,34.50,,,,,,,,,,,,,,,,,
,139.74,1353,139.74,50,139.74,25.1,139.74,35.03,,,,,,,,,,,,,,,,,
,139.93,1351,139.94,50,139.94,25.1,139.94,34.44,,,,,,,,,,,,,,,,,
,140.13,1353,140.14,50,140.14,25.1,140.14,34.06,,,,,,,,,,,,,,,,,
,140.35,1347,140.35,49,140.36,25.1,140.36,35.03,,,,,,,,,,,,,,,,,
